2theta,intensity
33.593591250915246,92.00377312823073
33.64358205529899,96.75500526405023
33.6935728878118,80.99445316645941
33.743563748452694,95.24127956802926
33.793554637220666,97.3527183404693
33.84354555411473,90.6427703085164
33.89353649913389,100.37949519377655
33.943527472277154,90.59329338958052
33.9935184735435,94.97602255829301
34.04350950293196,94.83602691970934
34.09350056044151,88.31269425075659
34.143491646071155,80.74678020981057
34.193482759819894,79.55304733833854
34.24347390168672,98.72573987914463
34.29346507167062,85.1263374531135
34.34345626977058,86.350785418359
34.39344749598561,84.85581746331955
34.44343875031469,88.61559608820728
34.493430032756784,87.8717529599962
34.543421343310925,83.52107670900797
34.59341268197606,95.92733749937656
34.64340404875119,88.84842424749516
34.693395443635275,97.8576107272138
34.743386866627326,98.42498114125115
34.793378317726294,95.99678087062173
34.84336979693118,101.40027897527992
34.89336130424093,94.97223571977788
34.94335283965455,99.10038301100474
34.99334440317099,90.82024172604407
35.043335994789246,91.64227979996497
35.093327614508254,101.35055260803642
35.143319262327005,90.84080469695462
35.19331093824448,104.54472497610833
35.243302642259614,94.19712859468515
35.293294374371385,112.29106365894205
35.343286134578754,92.36897222694327
35.3932779228807,90.49100910629109
35.44326973927616,83.47250100312465
35.4932615837641,88.34461236132726
35.54325345634347,80.26497743353377
35.593245357013245,84.63901563921706
35.64323728577237,88.97024830701808
35.6932292426198,96.69617128530226
35.74322122755447,85.26730819262097
35.79321324057535,95.28241901402463
35.84320528168139,87.53024290656728
35.893197350871525,85.5194082496532
35.9431894481447,87.718552885079
35.99318157349989,109.41850074884567
36.04317372693599,93.3963608182324
36.09316590845197,103.36147054203867
36.14315811804677,99.67870141938945
36.19315035571933,104.65321152746378
36.24314262146858,82.40964853098818
36.293134915293464,101.8511828672486
36.3431272371929,92.18799991092801
36.39311958716584,84.74852412590778
36.443111965211216,92.42502184432114
36.493104371327945,101.30189365449795
36.543096805514956,90.01416921298407
36.59308926777119,85.27622180899095
36.64308175809558,98.91590510573072
36.693074276487025,95.73679271621175
36.74306682294445,78.23676352267304
36.79305939746681,89.26740566363675
36.843052000052985,94.03775391105401
36.89304463070192,91.9749165807214
36.94303728941253,100.04025468954669
36.99302997618371,102.41643110284238
37.0430226910144,98.11562500937863
37.09301543390351,106.43622952338767
37.14300820484995,105.86849148187108
37.19300100385262,99.13297625356357
37.242993830910436,96.53252142109483
37.292986686022324,114.79345185013035
37.34297956918714,85.93546373909707
37.39297248040385,88.43986770010422
37.44296541967134,94.32235580634254
37.49295838698848,85.51413135739487
37.54295138235418,99.11750608243827
37.59294440576738,96.05992405997486
37.64293745722694,92.18505977875662
37.692930536731765,99.70242919596193
37.742923644280765,105.28182165648687
37.792916779872805,101.15683672092261
37.8429099435068,100.77962808721227
37.892903135181626,110.3936890145979
37.94289635489619,107.06716484394414
37.99288960264937,98.91893773797322
